url,file_raw,file_main,processing,univariate,frequency,comment,access_date,download_status,processing_status,hash_raw,hash_main
http://www.gks.ru/free_doc/new_site/prices/potr/I_ipc.xlsx,i_ipc.xlsx,i_ipc.csv,convert_i_ipc_xlsx,TRUE,12,Monthly chained CPI from Russian Statistical Agency,2019-08-27,success,success,4d4c5a4b27a8b58f90166842bbabbd8d,2ef15b5e337f53808cb2a0ca120d8d90
http://www.gks.ru/free_doc/new_site/vvp/kv/tab5a.xls,tab5a.xls,tab5a.csv,convert_tab5a_xls,TRUE,4,Gross domestic product quarterly current prices,2019-08-27,success,success,fac4939c19e20431e570890296ffdd22,5a8442c5af9d6a8398b449a554f8bd7b
http://www.gks.ru/free_doc/new_site/vvp/kv/tab9a.xls,tab9a.xls,tab9a.csv,convert_tab9a_xls,TRUE,4,Deflator index in percent to the previous quarter,2019-08-27,success,success,0ca6d8e3809a45e592fbad28ddfb7442,15b96746eaa8100a57a6441f6f35f7e3
http://www.gks.ru/free_doc/new_site/vvp/kv/tab9.xls,tab9.xls,tab9.csv,convert_tab9_xls,TRUE,4,Deflator index in percent to the previous quarter early data,2019-08-27,success,success,77b735f84e1b848187c18c36d45b2a7a,140777fc073ccf83cc91751161f81911
http://www.gks.ru/free_doc/new_site/vvp/kv/tab6b.xls,tab6b.xls,tab6b.csv,convert_tab6b_xls,TRUE,4,Gross domestic product quarterly 2016 prices,2019-08-27,success,success,8c26766abf6379bdf19f3481603c3319,6f955478e478ea4661c6de6030130497
http://www.cbr.ru/hd_base/mkr/mkr_monthes/,lendrate.html,lendrate.csv,convert_lendrate,FALSE,12,Monthly lending rate multiple duration periods,2019-08-27,success,success,6105d1fdb88ffdf4a258a0131f565c08,89696ff3ec683c38ebfabf3b583d1d3d
http://www.gks.ru/free_doc/new_site/population/urov/urov_12kv.doc,urov_12kv.doc,urov_12kv.csv,convert_urov_12kv_doc,FALSE,12,Real disposable income percentage to previous period and to same month of previous year,2019-08-27,success,success,8ffc6cc247d1106e64e3d6a3671d8c87,a4e4e3848ee39b3f75497e9cd68d9eef
http://www.gks.ru/bgd/regl/b18_02/IssWWW.exe/Stg/d010/1-08.doc,1-08.doc,1-08.csv,convert_1_nn_doc,TRUE,12,Agricultural index,2019-08-27,success,success,603bfcc199bffafbe0269afa0524449b,3342ffffed81762e7fe9685dac312a9a
http://www.gks.ru/bgd/regl/b18_02/IssWWW.exe/Stg/d010/1-03.doc,1-03.doc,1-03.csv,convert_1_nn_doc,TRUE,12,Construction,2019-08-27,success,success,79f38760795ceb8ede4e0e69eca6c508,86613d42070d8b8947e2c879c01cd0ff
http://www.gks.ru/bgd/regl/b18_02/IssWWW.exe/Stg/d010/1-11.doc,1-11.doc,1-11.csv,convert_1_nn_doc,TRUE,12,Budget,2019-08-27,success,success,eed1162ebe3fa98840e42b8e7da35db5,b2daee010f618cd3d87258871413523b
http://www.cbr.ru/vfs/statistics/credit_statistics/M2-M2_SA.xlsx,m2-m2_sa.xlsx,m2-m2_sa.csv,convert_m2_m2_sa_xlsx,TRUE,12,Seasonally adjusted M2,2019-08-27,success,success,c7fe6f5bdbc563d116ecab7d49a36bc9,f3cb8125fd102e98a956bd54ed64e035
http://www.cbr.ru/hd_base/mrrf/mrrf_m/,reserves.html,reserves.csv,convert_reserves,FALSE,12,Reserves data from cbr,2019-08-27,success,success,e9e5dd9f39004bb1a3e0e9f903f312b0,cab013789664b7d2e7005d53442051bd
,,exchangerate.csv,parse_exchangerate,TRUE,,Exchange rate from cbr,2019-08-27,,success,,f77913b2d6a4f118fe6683acb1b6a03c
http://www.gks.ru/free_doc/new_site/business/prom/ind_okved2.xlsx,ind_okved2.xlsx,ind_okved2.csv,convert_ind_okved2_xlsx,FALSE,,Industrial production index,2019-08-27,success,success,c25e0560705331d36912066dc622f941,4186d44c4a11037c48d1cb1ab1c2f0bb
https://www.cbr.ru/vfs/statistics/credit_statistics/trade/trade.xls,trade.xls,trade.csv,convert_trade_xls,FALSE,12,Trade statistics,2019-08-27,success,success,8bcb5f4f5d061b9dfd8f1a0124a33f66,f648563bcb0a292fadaa9f97454fe621
http://www.gks.ru/bgd/regl/b19_02/IssWWW.exe/Stg/d010/1-06-0.xlsx,1-06-0.xlsx,invest.csv,convert_invest_xlsx,TRUE,4,Fixed capital investment,2019-08-27,success,success,35fa2be459f7dc958db8154291da400b,ecce30a01bbef5d86de64278160ffefb
