url,file_raw,file_main,processing,univariate,frequency,comment,access_date,download_status,processing_status,hash_raw,hash_main
http://www.gks.ru/free_doc/new_site/prices/potr/I_ipc.xlsx,i_ipc.xlsx,i_ipc.csv,convert_i_ipc_xlsx,TRUE,12,Monthly chained CPI from Russian Statistical Agency,2020-07-01,success,success,9eb24c4a3aec114045f6f2b8323f1e57,2da8396997cfaaaa4afb1b290e48e287
http://www.gks.ru/free_doc/new_site/vvp/kv/tab5a.xls,tab5a.xls,tab5a.csv,convert_tab5a_xls,TRUE,4,Gross domestic product quarterly current prices,2020-07-01,success,success,92991231b04e6146c90654237e83aa53,d0ae7f1d9999fe99afaaaacd2cc2e352
http://www.gks.ru/free_doc/new_site/vvp/kv/tab9a.xls,tab9a.xls,tab9a.csv,convert_tab9a_xls,TRUE,4,Deflator index in percent to the previous quarter,2020-07-01,success,success,283a0ae528bb283b99c1d1d16720d782,64f6dabd91cc538bab325ee9a3ef605b
http://www.gks.ru/free_doc/new_site/vvp/kv/tab9.xls,tab9.xls,tab9.csv,convert_tab9_xls,TRUE,4,Deflator index in percent to the previous quarter early data,2020-07-01,success,success,77b735f84e1b848187c18c36d45b2a7a,75881c5341628ee3c310befbcd7547df
http://www.gks.ru/free_doc/new_site/vvp/kv/tab6b.xls,tab6b.xls,tab6b.csv,convert_tab6b_xls,TRUE,4,Gross domestic product quarterly 2016 prices,2020-07-01,success,success,316f98edfe372e4d51f47da48875ace3,6687adf29d5837bd5a2e9659a55c0121
http://www.cbr.ru/hd_base/mkr/mkr_monthes/,lendrate.html,lendrate.csv,convert_lendrate,FALSE,12,Monthly lending rate multiple duration periods,2020-07-01,success,success,462794eff08f10bd105e095f3934cc3c,d0709ef5fc051d059a0595b06d584898
http://www.gks.ru/free_doc/new_site/population/urov/urov_12kv.doc,urov_12kv.doc,urov_12kv.csv,convert_urov_12kv_doc,FALSE,12,Real disposable income percentage to previous period and to same month of previous year,2020-07-01,success,success,8ffc6cc247d1106e64e3d6a3671d8c87,883cf4e8ac03151bd87b61950a55137b
http://www.gks.ru/bgd/regl/b18_02/IssWWW.exe/Stg/d010/1-08.doc,1-08.doc,1-08.csv,convert_1_nn_doc,TRUE,12,Agricultural index,2020-07-01,success,success,603bfcc199bffafbe0269afa0524449b,15c1c98742bf5674dbca8007241166f4
http://www.gks.ru/bgd/regl/b18_02/IssWWW.exe/Stg/d010/1-03.doc,1-03.doc,1-03.csv,convert_1_nn_doc,TRUE,12,Construction,2020-07-01,success,success,79f38760795ceb8ede4e0e69eca6c508,c01023cfb3a99706c4faad848007df33
http://www.gks.ru/bgd/regl/b18_02/IssWWW.exe/Stg/d010/1-11.doc,1-11.doc,1-11.csv,convert_1_nn_doc,TRUE,12,Budget,2020-07-01,success,success,eed1162ebe3fa98840e42b8e7da35db5,3079055e67b8288266aa0e500d94f1d3
http://www.cbr.ru/vfs/statistics/credit_statistics/M2-M2_SA.xlsx,m2-m2_sa.xlsx,m2-m2_sa.csv,convert_m2_m2_sa_xlsx,TRUE,12,Seasonally adjusted M2,2020-07-01,success,success,d0f541acd2ee92af38de47593acdc49a,aefb3c7dd6a44d623494ea5f25fde691
http://www.cbr.ru/hd_base/mrrf/mrrf_m/,reserves.html,reserves.csv,convert_reserves,FALSE,12,Reserves data from cbr,2020-07-01,success,success,2cde1cbf9cd1fc183cb161dc521e3357,67fe3e4e152b4f49659bcc38d927b918
http://www.gks.ru/storage/mediabank/ind_okved2(1).xlsx,ind_okved2.xlsx,ind_okved2.csv,convert_ind_okved2_xlsx,FALSE,,Industrial production index,2020-07-01,success,success,c8d103cd2c21879fc139daef90761d33,98409c16d385c4b2cd96c610e51a9d87
https://www.cbr.ru/vfs/statistics/credit_statistics/trade/trade.xls,trade.xls,trade.csv,convert_trade_xls,FALSE,12,Trade statistics,2020-07-01,success,success,a2781fc2b669ac8dcb065d5cb0621153,7a5930162d14fa61a30d2e35e7decbf5
http://www.gks.ru/bgd/regl/b19_02/IssWWW.exe/Stg/d010/1-06-0.xlsx,1-06-0.xlsx,invest.csv,convert_1_06_0_xlsx,TRUE,4,Fixed capital investment,2020-07-01,success,success,77bc0e03ffede902111dc075117d26ce,55dba953d2f145125eb2241b5deeef00
"","",exchangerate.csv,parse_exchangerate,TRUE,,Exchange rate from cbr,2020-07-01,,success,,61055eb324c02e9e2dd4a1b3fe84fbc2
https://gks.ru/storage/mediabank/ind-baza-2018.xlsx,ind_baza_2018.xlsx,ind_baza_2018.csv,convert_ind_baza_2018_xlsx,FALSE,,"Industrial production index, new edition, base year = 2018",2020-07-01,success,success,820f7b461715e2e5f635ae4614e37ccd,a6049e384bdcd69146b7b616712066a4
