url,file_raw,file_main,processing,univariate,frequency,comment,access_date,download_status,processing_status,hash_raw,hash_main
http://www.gks.ru/free_doc/new_site/prices/potr/I_ipc.xlsx,i_ipc.xlsx,i_ipc.csv,convert_i_ipc_xlsx,TRUE,12,Monthly chained CPI from Russian Statistical Agency,2020-09-24,success,success,9eb24c4a3aec114045f6f2b8323f1e57,48ce6303c31aa54badf0119330ddcfe0
http://www.gks.ru/free_doc/new_site/vvp/kv/tab5a.xls,tab5a.xls,tab5a.csv,convert_tab5a_xls,TRUE,4,Gross domestic product quarterly current prices,2020-09-24,success,success,3489b4955c67340c55e80976de6d3ebd,d9f1acf7fd9a2cbc7e44a631a71082a3
http://www.gks.ru/free_doc/new_site/vvp/kv/tab9a.xls,tab9a.xls,tab9a.csv,convert_tab9a_xls,TRUE,4,Deflator index in percent to the previous quarter,2020-09-24,success,success,faf0e1808d7fbc58e6cc435ce3990a19,55d31f7ad5b34870dbf7c27ab8904892
http://www.gks.ru/free_doc/new_site/vvp/kv/tab9.xls,tab9.xls,tab9.csv,convert_tab9_xls,TRUE,4,Deflator index in percent to the previous quarter early data,2020-09-24,success,success,77b735f84e1b848187c18c36d45b2a7a,b6936addf4237cc3b144a76875a23a4f
http://www.gks.ru/free_doc/new_site/vvp/kv/tab6b.xls,tab6b.xls,tab6b.csv,convert_tab6b_xls,TRUE,4,Gross domestic product quarterly 2016 prices,2020-09-24,success,success,d5e3d088d3bd2b1225e083e717f361b2,5605e40414ba09de85bd1dd2ab7365d8
http://www.cbr.ru/hd_base/mkr/mkr_monthes/,lendrate.html,lendrate.csv,convert_lendrate,FALSE,12,Monthly lending rate multiple duration periods,2020-09-24,success,success,88c9889aab2be23640d85cce88a541e2,a2873ed9c6cdedf8fc104077d2a4bf67
http://www.gks.ru/free_doc/new_site/population/urov/urov_12kv.doc,urov_12kv.doc,urov_12kv.csv,convert_urov_12kv_doc,FALSE,12,Real disposable income percentage to previous period and to same month of previous year,2020-09-24,success,success,8ffc6cc247d1106e64e3d6a3671d8c87,50db56ec931ef98f5ee53a36dfb06b88
http://www.gks.ru/bgd/regl/b18_02/IssWWW.exe/Stg/d010/1-08.doc,1-08.doc,1-08.csv,convert_1_nn_doc,TRUE,12,Agricultural index,2020-09-24,success,success,603bfcc199bffafbe0269afa0524449b,0b556aaf6fc2e8ed12c98a4d75e3244d
http://www.gks.ru/bgd/regl/b18_02/IssWWW.exe/Stg/d010/1-03.doc,1-03.doc,1-03.csv,convert_1_nn_doc,TRUE,12,Construction,2020-09-24,success,success,79f38760795ceb8ede4e0e69eca6c508,2eb859e0717fbe6bedc352d0c6cc1ffc
http://www.gks.ru/bgd/regl/b18_02/IssWWW.exe/Stg/d010/1-11.doc,1-11.doc,1-11.csv,convert_1_nn_doc,TRUE,12,Budget,2020-09-24,success,success,eed1162ebe3fa98840e42b8e7da35db5,fe2e945c302f26eacfa024800f12cdd3
http://www.cbr.ru/vfs/statistics/credit_statistics/M2-M2_SA.xlsx,m2-m2_sa.xlsx,m2-m2_sa.csv,convert_m2_m2_sa_xlsx,TRUE,12,Seasonally adjusted M2,2020-09-24,success,success,9df7c0788335cb56b4cef95eeb455629,68f798fc247043c2554b9fe252719b01
http://www.cbr.ru/hd_base/mrrf/mrrf_m/,reserves.html,reserves.csv,convert_reserves,FALSE,12,Reserves data from cbr,2020-09-24,success,success,ecff2733a9ce750c53354a9a1a170617,cf8c800576bf2039fd7ce29dfb6cbae5
http://www.gks.ru/storage/mediabank/ind_okved2(1).xlsx,ind_okved2.xlsx,ind_okved2.csv,convert_ind_okved2_xlsx,FALSE,,Industrial production index,2020-09-24,success,"Error : Evaluation error: zip файл 'D:\Research\Kassandra\data\raw\2020-09-24\ind_okved2.xlsx' не может быть открыт.
",f5fdf62b1fccc1b12b47e05b6b193e5d,
https://www.cbr.ru/vfs/statistics/credit_statistics/trade/trade.xls,trade.xls,trade.csv,convert_trade_xls,FALSE,12,Trade statistics,2020-09-24,success,success,1b3aec0a7627d8faed7b9f4bbee78e8e,307c72308014da0d1419cd761b88817c
http://www.gks.ru/bgd/regl/b19_02/IssWWW.exe/Stg/d010/1-06-0.xlsx,1-06-0.xlsx,invest.csv,convert_1_06_0_xlsx,TRUE,4,Fixed capital investment,2020-09-24,success,success,77bc0e03ffede902111dc075117d26ce,d0135755961818e9a2a5e3562bcf71a7
"","",exchangerate.csv,parse_exchangerate,TRUE,,Exchange rate from cbr,2020-09-24,,success,,1495b5b7fb27b7665ff3ea14651cab8e
https://gks.ru/storage/mediabank/ind-baza-2018.xlsx,ind_baza_2018.xlsx,ind_baza_2018.csv,convert_ind_baza_2018_xlsx,FALSE,,"Industrial production index, new edition, base year = 2018",2020-09-24,success,"Error : Evaluation error: zip файл 'D:\Research\Kassandra\data\raw\2020-09-24\ind_baza_2018.xlsx' не может быть открыт.
",f5fdf62b1fccc1b12b47e05b6b193e5d,
