url,file_raw,file_main,processing,univariate,frequency,comment,access_date,download_status,processing_status,hash_raw,hash_main
http://www.gks.ru/free_doc/new_site/prices/potr/I_ipc.xlsx,i_ipc.xlsx,i_ipc.csv,convert_i_ipc_xlsx,TRUE,12,Monthly chained CPI from Russian Statistical Agency,2019-05-15,success,success,d8a5ec02aa2dc37a29cd611336691894,f0e2146f8fa95870e7794f32a72e7193
http://www.gks.ru/free_doc/new_site/vvp/kv/tab5a.xls,tab5a.xls,tab5a.csv,convert_tab5a_xls,TRUE,4,Gross domestic product quarterly current prices,2019-05-15,success,success,e3dc83eebdf515aa587184add4c82101,85b25ffbc44405951687255078bd8454
http://www.gks.ru/free_doc/new_site/vvp/kv/tab9a.xls,tab9a.xls,tab9a.csv,convert_tab9a_xls,TRUE,4,Deflator index in percent to the previous quarter,2019-05-15,success,success,6cdeb1a5723062e745609f31fac8e833,a4bd67ae2e5c4fc70a851f9b4a1fcd5e
http://www.gks.ru/free_doc/new_site/vvp/kv/tab9.xls,tab9.xls,tab9.csv,convert_tab9_xls,TRUE,4,Deflator index in percent to the previous quarter early data,2019-05-15,success,success,77b735f84e1b848187c18c36d45b2a7a,c342e31ce8bac3c273a74dc945d2c5eb
http://www.gks.ru/free_doc/new_site/vvp/kv/tab6b.xls,tab6b.xls,tab6b.csv,convert_tab6b_xls,TRUE,4,Gross domestic product quarterly 2016 prices,2019-05-15,success,success,92dcdcab5cb2e93497e6558522f6be67,1ce5523c973508ea284789f52773e91a
http://www.cbr.ru/hd_base/mkr/mkr_monthes/,lendrate.html,lendrate.csv,convert_lendrate,FALSE,12,Monthly lending rate multiple duration periods,2019-05-15,success,success,be406c1c67d20695a1e3ec0505374426,02e2cdecf241e007add535efb980d05b
http://www.gks.ru/free_doc/new_site/population/urov/urov_12kv.doc,urov_12kv.doc,urov_12kv.csv,convert_urov_12kv_doc,FALSE,12,Real disposable income percentage to previous period and to same month of previous year,2019-05-15,success,success,f8696c9d438a1b491c8ef6e41f051b31,620d16b155f4369df4a2492d643525db
http://www.gks.ru/bgd/regl/b18_02/IssWWW.exe/Stg/d010/1-08.doc,1-08.doc,1-08.csv,convert_1_nn_doc,TRUE,12,Agricultural index,2019-05-15,success,success,603bfcc199bffafbe0269afa0524449b,4032cc1c0343c3fecf71120355818d1d
http://www.gks.ru/bgd/regl/b18_02/IssWWW.exe/Stg/d010/1-03.doc,1-03.doc,1-03.csv,convert_1_nn_doc,TRUE,12,Construction,2019-05-15,success,success,79f38760795ceb8ede4e0e69eca6c508,3f321f117c5fafb623d7da63b01c44e1
http://www.gks.ru/bgd/regl/b18_02/IssWWW.exe/Stg/d010/1-11.doc,1-11.doc,1-11.csv,convert_1_nn_doc,TRUE,12,Budget,2019-05-15,success,success,eed1162ebe3fa98840e42b8e7da35db5,2ccda9285a7a731fdc72f213683dce5f
http://www.cbr.ru/vfs/statistics/credit_statistics/M2-M2_SA.xlsx,m2-m2_sa.xlsx,m2-m2_sa.csv,convert_m2_m2_sa_xlsx,TRUE,12,Seasonally adjusted M2,2019-05-15,success,success,fd726e93753751a652f4ed193f52dd5f,9f39b579787705220c90d719091c1388
http://www.cbr.ru/hd_base/mrrf/mrrf_m/,reserves.html,reserves.csv,convert_reserves,FALSE,12,Reserves data from cbr,2019-05-15,success,success,04a255e51d2344e9aa2bad15cb805632,1ce084777191fe8199d04e73fb1d6e76
,,exchangerate.csv,parse_exchangerate,TRUE,,Exchange rate from cbr,2019-05-15,,success,,1ef7ebf75440074bbdbc93ad0d642828
http://www.gks.ru/free_doc/new_site/business/prom/ind_okved2.xlsx,ind_okved2.xlsx,ind_okved2.csv,convert_ind_okved2_xlsx,FALSE,,Industrial production index,2019-05-15,success,success,f99446bc9f4db690a3deb9cd5c2dca24,e6354074d85826a34e5ae66ea892cd7b
https://www.cbr.ru/vfs/statistics/credit_statistics/trade/trade.xls,trade.xls,trade.csv,convert_trade_xls,FALSE,12,Trade statistics,2019-05-15,success,success,e2efc6de8f62bd9b43781b78d45e850c,9002b96feec0653ba5dd2f3926420931
http://www.gks.ru/bgd/regl/b19_02/IssWWW.exe/Stg/d010/1-06-0.xlsx,1-06-0.xlsx,invest.csv,convert_invest_xlsx,TRUE,4,Fixed capital investment,2019-05-15,success,success,4892191a661ae2e6d40f74c8b5d47448,a175da2842036e1c6791298869ebf2b9
